farm,method,season,year,month,day,week,location,basin,net_nights,char,trout,filter
25,net,winter,2005,3,22,12,Syðriflói,2,16,5,NA,NA
15,net,winter,2005,3,23,12,Mývatn,1,8,10,1,NA
13,net,winter,2005,3,23,12,S.A. Langagrun,1,3,3,NA,NA
27,net,winter,2005,3,23,12,Ytriflói,1,2,1,NA,NA
8,net,winter,2005,3,23,12,Hrúteyjarnes,2,12,2,NA,NA
13,net,winter,2005,3,24,12,S.A. Langagrun,1,3,NA,NA,NA
8,net,winter,2005,3,24,12,Hrúteyjarnes,2,13,6,2,NA
10,net,winter,2005,3,24,12,Syðriflói,2,1,NA,NA,NA
6,net,winter,2005,3,25,12,Austan Hraunta,1,6,7,NA,NA
13,net,winter,2005,3,25,12,S.A. Langagrun,1,3,1,NA,NA
27,net,winter,2005,3,25,12,Ytriflói,1,2,2,NA,NA
8,net,winter,2005,3,25,12,Hrúteyjarnes,2,13,6,NA,NA
25,net,winter,2005,3,25,12,Syðriflói,2,24,6,NA,NA
10,net,winter,2005,3,25,12,Syðriflói,2,3,1,NA,NA
6,net,winter,2005,3,26,13,Austan Hraunta,1,2,1,NA,NA
13,net,winter,2005,3,26,13,S.A. Langagrun,1,3,1,NA,NA
25,net,winter,2005,3,26,13,Syðriflói,2,8,2,NA,NA
10,net,winter,2005,3,26,13,Syðriflói,2,3,1,NA,NA
13,net,winter,2005,3,27,13,S.A. Langagrun,1,3,NA,NA,NA
8,net,winter,2005,3,27,13,Hrúteyjarnes,2,26,11,1,NA
10,net,winter,2005,3,27,13,Syðriflói,2,3,1,NA,NA
15,net,winter,2005,3,28,13,Mývatn,1,9,14,3,NA
6,net,winter,2005,3,28,13,Austan Hraunta,1,4,3,NA,NA
13,net,winter,2005,3,28,13,S.A. Langagrun,1,3,1,NA,NA
27,net,winter,2005,3,28,13,Ytriflói,1,2,1,NA,NA
25,net,winter,2005,3,28,13,Syðriflói,2,16,1,NA,NA
13,net,winter,2005,3,29,13,S.A. Langagrun,1,3,1,NA,NA
27,net,winter,2005,3,29,13,Ytriflói,1,2,2,NA,NA
8,net,winter,2005,3,29,13,Hrúteyjarnes,2,26,8,NA,NA
6,net,winter,2005,3,30,13,Austan Hraunta,1,4,2,NA,NA
13,net,winter,2005,3,30,13,S.A. Langagrun,1,3,2,NA,NA
8,net,winter,2005,3,30,13,Hrúteyjarnes,2,13,8,2,NA
31,net,winter,2005,3,30,13,Syðriflói,2,32,4,2,NA
25,net,winter,2005,3,30,13,Syðriflói,2,16,4,NA,NA
25,net,winter,2006,5,19,NA,Syðriflói,2,12,12,NA,NA
25,net,winter,2006,5,26,NA,Syðriflói,2,12,6,NA,NA
35,net,summer,2006,4,3,NA,Syðriflói,2,4,4,1,NA
35,net,summer,2006,4,5,NA,Syðriflói,2,4,2,NA,NA
35,net,summer,2006,4,8,NA,Syðriflói,2,6,NA,1,NA
35,net,summer,2006,4,12,NA,Syðriflói,2,8,2,1,NA
25,net,summer,2006,6,2,NA,Syðriflói,2,12,4,NA,NA
8,net,summer,2006,6,9,NA,Syðriflói,2,26,9,5,NA
10,net,summer,2006,6,16,NA,Syðriflói,2,5,5,NA,NA
8,net,summer,2006,6,16,NA,Syðriflói,2,26,2,14,NA
25,net,summer,2006,6,16,NA,Syðriflói,2,26,6,2,NA
10,net,summer,2006,6,17,NA,Syðriflói,2,5,6,NA,NA
25,net,summer,2006,6,17,NA,Syðriflói,2,26,3,NA,NA
35,net,summer,2006,6,22,NA,Neslandavík,2,5,2,NA,NA
9,net,summer,2006,6,22,NA,Syðriflói,2,39,15,1,NA
10,net,summer,2006,6,23,NA,Syðriflói,2,5,0,NA,NA
8,net,summer,2006,6,23,NA,Syðriflói,2,26,6,24,NA
12,net,summer,2006,6,24,NA,S-Bolur,2,5,0,0,NA
8,net,summer,2006,6,24,NA,Syðriflói,2,26,10,7,NA
8,net,summer,2006,6,30,NA,Syðriflói,2,26,3,11,NA
25,net,summer,2006,6,30,NA,Syðriflói,2,26,4,NA,NA
12,net,summer,2006,7,8,NA,S-Bolur,2,14,2,0,NA
8,net,summer,2006,7,14,NA,Syðriflói,2,26,13,24,NA
8,net,summer,2006,7,15,NA,Syðriflói,2,26,6,11,NA
10,net,summer,2006,7,21,NA,Syðriflói,2,5,1,4,NA
25,net,summer,2006,7,21,NA,Syðriflói,2,26,6,2,NA
25,net,summer,2006,7,22,NA,Syðriflói,2,26,10,NA,NA
8,net,summer,2006,7,28,NA,Syðriflói,2,26,46,15,NA
8,net,summer,2006,7,29,NA,Syðriflói,2,26,9,3,NA
25,net,summer,2006,7,29,NA,Syðriflói,2,26,4,NA,NA
8,net,summer,2006,8,4,NA,Syðriflói,2,26,21,19,NA
8,net,summer,2006,8,5,NA,Syðriflói,2,26,19,4,NA
8,net,summer,2006,8,11,NA,Syðriflói,2,26,26,11,NA
8,net,summer,2006,8,12,NA,Syðriflói,2,26,37,5,NA
10,net,summer,2006,8,18,NA,Syðriflói,2,5,2,7,NA
10,net,summer,2006,8,18,NA,Syðriflói,2,5,1,NA,NA
8,net,summer,2006,8,18,NA,Syðriflói,2,26,42,9,NA
25,net,summer,2006,8,18,NA,Syðriflói,2,26,32,5,NA
12,net,summer,2006,8,19,NA,S-Bolur,2,12,5,0,NA
8,net,summer,2006,8,19,NA,Syðriflói,2,26,58,3,NA
25,net,summer,2006,8,19,NA,Syðriflói,2,26,39,3,NA
12,net,winter,2006,3,2,9,Syðriflói,2,10,2,NA,NA
25,net,winter,2006,3,2,9,Syðriflói,2,6,3,NA,NA
25,net,winter,2006,3,3,9,Syðriflói,2,9,5,NA,NA
10,net,winter,2006,3,4,9,Syðriflói,2,3,2,1,NA
25,net,winter,2006,3,4,9,Syðriflói,2,11,8,NA,NA
25,net,winter,2006,3,5,10,Syðriflói,2,11,7,NA,NA
10,net,winter,2006,3,6,10,Syðriflói,2,6,4,NA,NA
35,net,winter,2006,3,6,10,Syðriflói,2,2,2,2,NA
25,net,winter,2006,3,6,10,Syðriflói,2,11,5,NA,NA
10,net,winter,2006,3,7,10,Syðriflói,2,3,2,NA,NA
35,net,winter,2006,3,7,10,Syðriflói,2,2,1,5,NA
25,net,winter,2006,3,7,10,Syðriflói,2,11,4,NA,NA
10,net,winter,2006,3,8,10,Syðriflói,2,3,3,NA,NA
35,net,winter,2006,3,8,10,Syðriflói,2,2,NA,4,NA
25,net,winter,2006,3,8,10,Syðriflói,2,11,7,NA,NA
10,net,winter,2006,3,9,10,Syðriflói,2,3,1,NA,NA
12,net,winter,2006,3,9,10,Syðriflói,2,5,4,NA,NA
35,net,winter,2006,3,9,10,Syðriflói,2,2,NA,1,NA
10,net,winter,2006,3,10,10,Syðriflói,2,3,2,NA,NA
12,net,winter,2006,3,10,10,Syðriflói,2,5,3,NA,NA
25,net,winter,2006,3,10,10,Syðriflói,2,22,8,NA,NA
12,net,winter,2006,3,11,10,Syðriflói,2,5,7,NA,NA
35,net,winter,2006,3,11,10,Syðriflói,2,4,1,2,NA
12,net,winter,2006,3,12,11,Syðriflói,2,5,2,NA,NA
25,net,winter,2006,3,12,11,Syðriflói,2,22,5,NA,NA
10,net,winter,2006,3,13,11,Syðriflói,2,9,5,NA,NA
35,net,winter,2006,3,13,11,Syðriflói,2,4,6,2,NA
10,net,winter,2006,3,15,11,Syðriflói,2,6,2,NA,NA
12,net,winter,2006,3,15,11,Syðriflói,2,15,9,NA,NA
35,net,winter,2006,3,15,11,Syðriflói,2,4,2,NA,NA
25,net,winter,2006,3,15,11,Syðriflói,2,33,4,NA,NA
10,net,winter,2006,3,16,11,Syðriflói,2,3,0,1,NA
12,net,winter,2006,3,17,11,Syðriflói,2,10,4,NA,NA
25,net,winter,2006,3,17,11,Syðriflói,2,22,2,NA,NA
10,net,winter,2006,3,18,11,Syðriflói,2,6,0,NA,NA
35,net,winter,2006,3,18,11,Syðriflói,2,6,7,3,NA
10,net,winter,2006,3,20,12,Syðriflói,2,6,2,NA,NA
35,net,winter,2006,3,20,12,Syðriflói,2,6,5,3,NA
12,net,winter,2006,3,21,12,Syðriflói,2,10,1,NA,NA
25,net,winter,2006,3,21,12,Syðriflói,2,44,4,NA,NA
10,net,winter,2006,3,22,12,Syðriflói,2,6,1,NA,NA
35,net,winter,2006,3,22,12,Syðriflói,2,6,4,4,NA
10,net,winter,2006,3,24,12,Syðriflói,2,6,0,NA,NA
12,net,winter,2006,3,24,12,Syðriflói,2,15,0,0,NA
25,net,winter,2006,3,24,12,Syðriflói,2,33,2,NA,NA
10,net,winter,2006,3,25,12,Syðriflói,2,3,0,NA,NA
35,net,winter,2006,3,25,12,Syðriflói,2,5,2,3,NA
25,net,winter,2006,3,27,13,Syðriflói,2,33,3,NA,NA
35,net,winter,2006,3,29,13,Syðriflói,2,4,4,3,NA
25,net,winter,2006,3,29,13,Syðriflói,2,22,3,NA,NA
35,net,winter,2006,3,31,13,Syðriflói,2,4,5,2,NA
25,net,winter,2006,3,31,13,Syðriflói,2,22,1,NA,NA
4,net,winter,2007,3,31,NA,Syðriflói,2,63,12,NA,1
13,net,summer,2007,8,5,NA,Ytriflói,1,3,5,NA,NA
13,net,summer,2007,8,6,NA,Ytriflói,1,3,3,NA,NA
22,net,summer,2007,6,5,NA,Ytriflói,1,2,2,NA,NA
22,net,summer,2007,5,15,NA,Ytriflói,1,2,1,NA,NA
22,net,summer,2007,7,20,NA,Ytriflói,1,3,0,NA,NA
22,net,summer,2007,7,30,NA,Ytriflói,1,3,NA,3,NA
27,net,summer,2007,6,4,NA,Ytri-Flói,1,2,1,1,0
27,net,summer,2007,6,10,NA,Ytri-Flói,1,2,NA,1,0
27,net,summer,2007,6,19,NA,Ytri-Flói,1,6,12,2,0
27,net,summer,2007,6,20,NA,Ytri-Flói,1,6,9,1,0
27,net,summer,2007,6,22,NA,Ytri-Flói,1,6,2,2,0
27,net,summer,2007,6,30,NA,Ytri-Flói,1,6,1,NA,0
27,net,summer,2007,7,6,NA,Ytri-Flói,1,6,6,2,0
27,net,summer,2007,7,11,NA,Ytri-Flói,1,9,1,NA,0
27,net,summer,2007,7,13,NA,Ytri-Flói,1,8,2,7,0
27,net,summer,2007,7,14,NA,Ytri-Flói,1,8,1,4,0
27,net,summer,2007,7,17,NA,Ytri-Flói,1,8,0,2,0
27,net,summer,2007,7,18,NA,Ytri-Flói,1,8,2,7,0
27,net,summer,2007,7,19,NA,Ytri-Flói,1,8,1,5,0
27,net,summer,2007,7,21,NA,Ytri-Flói,1,8,1,2,0
27,net,summer,2007,7,23,NA,Ytri-Flói,1,8,1,2,0
27,net,summer,2007,7,24,NA,Ytri-Flói,1,8,NA,1,0
27,net,summer,2007,7,25,NA,Ytri-Flói,1,8,1,2,0
27,net,summer,2007,8,6,NA,Ytri-Flói,1,8,3,1,0
27,net,summer,2007,8,7,NA,Ytri-Flói,1,8,0,2,0
27,net,summer,2007,8,20,NA,Ytri-Flói,1,7,NA,3,0
27,net,summer,2007,8,21,NA,Ytri-Flói,1,7,NA,1,0
27,net,summer,2007,8,28,NA,Ytri-Flói,1,7,NA,2,0
27,net,summer,2007,8,29,NA,Ytri-Flói,1,7,1,8,0
27,net,summer,2007,8,30,NA,Ytri-Flói,1,7,NA,0,0
27,net,summer,2007,8,31,NA,Ytri-Flói,1,7,NA,4,0
25,net,summer,2007,8,4,NA,Syðriflói,2,18,1,2,NA
25,net,summer,2007,8,19,NA,Syðriflói,2,18,1,11,NA
25,net,summer,2007,8,21,NA,Syðriflói,2,18,1,10,NA
25,net,summer,2007,6,7,NA,Syðriflói,2,14,6,1,NA
25,net,summer,2007,6,15,NA,Syðriflói,2,14,4,1,NA
25,net,summer,2007,6,29,NA,Syðriflói,2,14,5,3,NA
25,net,summer,2007,7,7,NA,Syðriflói,2,14,4,NA,NA
25,net,summer,2007,7,17,NA,Syðriflói,2,14,21,NA,NA
25,net,summer,2007,7,18,NA,Syðriflói,2,14,8,NA,NA
25,net,summer,2007,7,19,NA,Syðriflói,2,14,8,NA,NA
25,net,summer,2007,7,24,NA,Syðriflói,2,14,2,NA,NA
19,net,summer,2007,8,8,NA,Syðriflói,2,6,4,NA,NA
19,net,summer,2007,8,9,NA,Syðriflói,2,6,9,NA,NA
19,net,summer,2007,8,10,NA,Syðriflói,2,6,7,NA,NA
19,net,summer,2007,8,11,NA,Syðriflói,2,6,2,NA,NA
19,net,summer,2007,8,12,NA,Syðriflói,2,6,1,NA,NA
19,net,summer,2007,8,18,NA,Syðriflói,2,5,1,NA,NA
19,net,summer,2007,8,19,NA,Syðriflói,2,6,2,NA,NA
19,net,summer,2007,8,27,NA,Syðriflói,2,5,5,NA,NA
19,net,summer,2007,8,28,NA,Syðriflói,2,5,5,NA,NA
19,net,summer,2007,8,29,NA,Syðriflói,2,5,4,NA,NA
19,net,summer,2007,8,30,NA,Syðriflói,2,5,4,NA,NA
35,net,summer,2007,6,5,NA,Neslandavík,2,6,NA,1,0
35,net,summer,2007,6,6,NA,Neslandavík,2,6,NA,4,0
10,net,summer,2007,6,11,NA,Syðriflói,2,2,NA,1,0
35,net,summer,2007,6,16,NA,V Langanes,2,6,NA,1,0
35,net,summer,2007,6,21,NA,V Djúpavog,2,6,NA,0,0
12,net,summer,2007,6,25,NA,Syðriflói,2,17,2,NA,0
35,net,summer,2007,6,27,NA,Neslandavík,2,6,NA,3,0
35,net,summer,2007,6,29,NA,Neslandavík,2,6,3,NA,0
10,net,summer,2007,6,29,NA,Syðriflói,2,2,NA,1,0
12,net,summer,2007,6,30,NA,Syðriflói,2,17,2,NA,0
8,net,summer,2007,7,5,NA,NA,2,10,15,1,0
9,net,summer,2007,7,13,NA,Syðriflói,2,8,2,NA,0
10,net,summer,2007,7,15,NA,Syðriflói,2,4,0,2,0
12,net,summer,2007,7,19,NA,Syðriflói,2,4,3,NA,0
12,net,summer,2007,7,20,NA,Syðriflói,2,4,4,NA,0
12,net,summer,2007,7,24,NA,Syðriflói,2,4,1,NA,0
8,net,summer,2007,7,25,NA,NA,2,10,25,3,0
12,net,summer,2007,7,25,NA,Syðriflói,2,4,2,NA,0
8,net,summer,2007,7,26,NA,NA,2,10,35,25,0
8,net,summer,2007,7,27,NA,NA,2,10,44,NA,0
12,net,summer,2007,7,28,NA,Syðriflói,2,4,1,NA,0
9,net,summer,2007,8,2,NA,Syðriflói,2,10,4,NA,0
9,net,summer,2007,8,3,NA,Syðriflói,2,10,7,NA,0
9,net,summer,2007,8,4,NA,Syðriflói,2,10,5,NA,0
10,net,summer,2007,8,5,NA,Syðriflói,2,4,NA,5,0
4,net,summer,2007,8,6,NA,Syðriflói,2,4,0,0,0
8,net,summer,2007,8,7,NA,NA,2,10,16,10,0
8,net,summer,2007,8,8,NA,NA,2,10,25,NA,0
8,net,summer,2007,8,9,NA,NA,2,10,55,NA,0
9,net,summer,2007,8,11,NA,Syðriflói,2,10,3,1,0
8,net,summer,2007,8,12,NA,NA,2,10,15,10,0
35,net,summer,2007,8,16,NA,Neslandavík,2,6,1,10,0
12,net,summer,2007,8,18,NA,Syðriflói,2,13,1,8,0
12,net,summer,2007,8,19,NA,Syðriflói,2,13,2,5,0
35,net,summer,2007,8,20,NA,Neslandavík,2,6,0,2,0
8,net,summer,2007,8,21,NA,NA,2,10,8,8,0
9,net,summer,2007,8,21,NA,Syðriflói,2,10,4,NA,0
8,net,summer,2007,8,22,NA,NA,2,10,18,NA,0
9,net,summer,2007,8,23,NA,Syðriflói,2,10,NA,1,0
8,net,summer,2007,8,27,NA,NA,2,10,12,7,0
9,net,summer,2007,8,27,NA,Syðriflói,2,10,3,NA,0
8,net,summer,2007,8,28,NA,NA,2,10,19,NA,0
8,net,summer,2007,8,29,NA,NA,2,10,11,1,0
8,net,summer,2007,8,30,NA,NA,2,10,4,15,0
12,net,summer,2007,8,31,NA,Syðriflói,2,13,2,7,0
27,net,winter,2007,2,17,7,Ytri-Flói,1,2,5,NA,1
25,net,winter,2007,2,16,7,Syðriflói,2,6,12,NA,NA
25,net,winter,2007,2,17,7,Syðriflói,2,10,15,NA,NA
25,net,winter,2007,2,18,7,Syðriflói,2,10,17,NA,NA
8,net,winter,2007,2,16,7,NA,2,12,8,NA,1
10,net,winter,2007,2,16,7,Syðriflói,2,2,1,1,1
8,net,winter,2007,2,17,7,NA,2,12,14,NA,1
9,net,winter,2007,2,17,7,Syðriflói,2,2,2,NA,1
10,net,winter,2007,2,17,7,Syðriflói,2,2,3,0,1
35,net,winter,2007,2,18,7,V Langanes,2,6,9,NA,1
8,net,winter,2007,2,18,7,NA,2,12,7,2,1
27,net,winter,2007,2,18,7,Bjargarslóð,2,4,8,NA,1
12,net,winter,2007,2,18,7,Syðriflói,2,1,NA,NA,1
9,net,winter,2007,2,18,7,Syðriflói,2,7,4,NA,1
10,net,winter,2007,2,18,7,Syðriflói,2,2,1,1,1
13,net,winter,2007,2,19,8,Ytriflói,1,4,2,NA,NA
13,net,winter,2007,2,20,8,Ytriflói,1,4,1,NA,NA
13,net,winter,2007,2,21,8,Ytriflói,1,4,2,NA,NA
13,net,winter,2007,2,22,8,Ytriflói,1,4,0,NA,NA
13,net,winter,2007,2,23,8,Ytriflói,1,4,1,NA,NA
13,net,winter,2007,2,24,8,Ytriflói,1,4,1,NA,NA
13,net,winter,2007,2,25,8,Ytriflói,1,4,1,NA,NA
27,net,winter,2007,2,19,8,Ytri-Flói,1,4,1,NA,1
27,net,winter,2007,2,21,8,Ytri-Flói,1,4,1,NA,1
27,net,winter,2007,2,23,8,Ytri-Flói,1,4,1,NA,1
27,net,winter,2007,2,25,8,Ytri-Flói,1,4,1,NA,1
25,net,winter,2007,2,19,8,Syðriflói,2,12,5,NA,NA
25,net,winter,2007,2,20,8,Syðriflói,2,12,4,NA,NA
25,net,winter,2007,2,21,8,Syðriflói,2,12,7,1,NA
25,net,winter,2007,2,22,8,Syðriflói,2,12,4,NA,NA
25,net,winter,2007,2,23,8,Syðriflói,2,12,2,NA,NA
8,net,winter,2007,2,19,8,NA,2,12,4,1,1
12,net,winter,2007,2,19,8,Syðriflói,2,1,NA,NA,1
9,net,winter,2007,2,19,8,Syðriflói,2,7,2,NA,1
10,net,winter,2007,2,19,8,Syðriflói,2,2,0,0,1
8,net,winter,2007,2,20,8,NA,2,12,8,NA,1
10,net,winter,2007,2,20,8,Syðriflói,2,2,1,0,1
35,net,winter,2007,2,21,8,V Langanes,2,18,13,6,1
8,net,winter,2007,2,21,8,NA,2,12,8,2,1
27,net,winter,2007,2,21,8,Bjargarslóð,2,12,18,NA,1
9,net,winter,2007,2,21,8,Syðriflói,2,16,3,NA,1
10,net,winter,2007,2,21,8,Syðriflói,2,2,0,0,1
8,net,winter,2007,2,22,8,NA,2,12,6,2,1
12,net,winter,2007,2,22,8,Syðriflói,2,6,2,2,1
10,net,winter,2007,2,22,8,Syðriflói,2,2,1,0,1
35,net,winter,2007,2,23,8,V Langanes,2,12,7,5,1
8,net,winter,2007,2,23,8,NA,2,12,9,3,1
27,net,winter,2007,2,23,8,Bjargarslóð,2,8,3,NA,1
9,net,winter,2007,2,23,8,Syðriflói,2,18,5,NA,1
10,net,winter,2007,2,23,8,Syðriflói,2,2,1,0,1
8,net,winter,2007,2,24,8,NA,2,12,2,NA,1
12,net,winter,2007,2,24,8,Syðriflói,2,4,4,1,1
9,net,winter,2007,2,24,8,Syðriflói,2,11,5,NA,1
10,net,winter,2007,2,24,8,Syðriflói,2,2,0,0,1
27,net,winter,2007,2,25,8,Bjargarslóð,2,8,5,NA,1
13,net,winter,2007,2,26,9,Ytriflói,1,4,4,NA,NA
13,net,winter,2007,2,27,9,Ytriflói,1,8,1,NA,NA
13,net,winter,2007,3,4,9,Ytriflói,1,12,3,NA,NA
27,net,winter,2007,2,27,9,Ytri-Flói,1,4,1,NA,1
27,net,winter,2007,3,1,9,Ytri-Flói,1,2,1,NA,1
27,net,winter,2007,3,2,9,Ytri-Flói,1,2,2,NA,1
27,net,winter,2007,3,4,9,Ytri-Flói,1,4,1,1,1
25,net,winter,2007,2,26,9,Syðriflói,2,36,16,1,NA
25,net,winter,2007,2,27,9,Syðriflói,2,12,5,1,NA
25,net,winter,2007,3,1,9,Syðriflói,2,24,4,NA,NA
25,net,winter,2007,3,3,9,Syðriflói,2,24,12,NA,NA
25,net,winter,2007,3,4,9,Syðriflói,2,12,7,NA,NA
35,net,winter,2007,2,26,9,V Langanes,2,18,6,3,1
8,net,winter,2007,2,26,9,NA,2,24,6,NA,1
12,net,winter,2007,2,26,9,Syðriflói,2,4,3,NA,1
9,net,winter,2007,2,26,9,Syðriflói,2,22,6,NA,1
10,net,winter,2007,2,26,9,Syðriflói,2,4,0,0,1
27,net,winter,2007,2,27,9,Bjargarslóð,2,8,5,NA,1
35,net,winter,2007,2,28,9,V Langanes,2,12,8,3,1
8,net,winter,2007,2,28,9,NA,2,24,13,NA,1
9,net,winter,2007,2,28,9,Syðriflói,2,22,7,NA,1
8,net,winter,2007,3,1,9,NA,2,12,7,NA,1
27,net,winter,2007,3,1,9,Bjargarslóð,2,4,7,NA,1
12,net,winter,2007,3,1,9,Syðriflói,2,8,1,NA,1
9,net,winter,2007,3,1,9,Syðriflói,2,12,5,NA,1
10,net,winter,2007,3,1,9,Syðriflói,2,6,1,1,1
27,net,winter,2007,3,2,9,Bjargarslóð,2,4,3,NA,1
35,net,winter,2007,3,3,9,V Langanes,2,12,9,1,1
8,net,winter,2007,3,3,9,NA,2,24,3,1,1
12,net,winter,2007,3,3,9,Syðriflói,2,4,2,NA,1
9,net,winter,2007,3,3,9,Syðriflói,2,24,7,NA,1
10,net,winter,2007,3,3,9,Syðriflói,2,4,0,0,1
8,net,winter,2007,3,4,9,NA,2,36,13,2,1
27,net,winter,2007,3,4,9,Bjargarslóð,2,8,2,NA,1
10,net,winter,2007,3,4,9,Syðriflói,2,2,0,0,1
13,net,winter,2007,3,10,10,Ytriflói,1,18,2,NA,NA
27,net,winter,2007,3,6,10,Ytri-Flói,1,4,5,NA,1
27,net,winter,2007,3,8,10,Ytri-Flói,1,4,2,NA,1
27,net,winter,2007,3,10,10,Ytri-Flói,1,4,3,NA,1
25,net,winter,2007,3,6,10,Syðriflói,2,24,4,NA,NA
25,net,winter,2007,3,7,10,Syðriflói,2,12,2,NA,NA
25,net,winter,2007,3,9,10,Syðriflói,2,24,4,1,NA
35,net,winter,2007,3,5,10,V Langanes,2,12,4,3,1
9,net,winter,2007,3,5,10,Syðriflói,2,24,5,NA,1
10,net,winter,2007,3,5,10,Syðriflói,2,2,1,0,1
8,net,winter,2007,3,6,10,NA,2,24,7,NA,1
27,net,winter,2007,3,6,10,Bjargarslóð,2,8,5,NA,1
10,net,winter,2007,3,6,10,Syðriflói,2,2,0,0,1
35,net,winter,2007,3,7,10,V Langanes,2,12,1,1,1
9,net,winter,2007,3,7,10,Syðriflói,2,24,NA,1,1
10,net,winter,2007,3,7,10,Syðriflói,2,2,0,0,1
8,net,winter,2007,3,8,10,NA,2,24,3,1,1
35,net,winter,2007,3,9,10,V Langanes,2,12,1,3,1
27,net,winter,2007,3,10,10,Bjargarslóð,2,16,3,NA,1
9,net,winter,2007,3,10,10,Syðriflói,2,36,1,1,1
13,net,winter,2007,3,15,11,Ytriflói,1,18,1,NA,NA
27,net,winter,2007,3,13,11,Ytri-Flói,1,4,6,NA,1
27,net,winter,2007,3,15,11,Ytri-Flói,1,4,1,NA,1
25,net,winter,2007,3,12,11,Syðriflói,2,36,4,NA,NA
25,net,winter,2007,3,14,11,Syðriflói,2,24,5,NA,NA
25,net,winter,2007,3,15,11,Syðriflói,2,12,2,NA,NA
35,net,winter,2007,3,12,11,V Langanes,2,18,3,1,1
8,net,winter,2007,3,12,11,NA,2,48,2,NA,1
8,net,winter,2007,3,13,11,NA,2,12,5,1,1
27,net,winter,2007,3,13,11,Bjargarslóð,2,12,4,NA,1
9,net,winter,2007,3,13,11,Syðriflói,2,36,3,NA,1
35,net,winter,2007,3,14,11,V Langanes,2,12,3,1,1
27,net,winter,2007,3,15,11,Bjargarslóð,2,8,1,NA,1
9,net,winter,2007,3,15,11,Syðriflói,2,24,1,NA,1
35,net,winter,2007,3,16,11,V Langanes,2,12,3,0,1
27,net,winter,2007,5,23,12,Ytri-Flói,1,2,NA,1,1
27,net,winter,2007,5,28,13,Ytri-Flói,1,2,1,NA,1
25,net,winter,2007,4,29,17,Syðriflói,2,14,3,2,NA
27,net,winter,2008,5,17,NA,Ytriflói,1,5,NA,NA,NA
27,net,winter,2008,5,19,NA,Ytriflói,1,6,NA,1,NA
27,net,winter,2008,5,24,NA,Ytriflói,1,6,NA,NA,NA
27,net,winter,2008,5,25,NA,Ytriflói,1,6,NA,NA,NA
27,net,winter,2008,5,26,NA,Ytriflói,1,6,1,2,NA
27,net,winter,2008,5,27,NA,Ytriflói,1,5,NA,1,NA
27,net,winter,2008,5,28,NA,Ytriflói,1,5,1,NA,NA
15,net,winter,2008,2,16,7,Ytriflói,1,1,1,NA,NA
13,net,winter,2008,2,17,7,Ytriflói,1,4,4,NA,NA
13,net,winter,2008,2,18,7,Ytriflói,1,4,4,2,NA
13,net,winter,2008,2,19,8,Ytriflói,1,4,5,NA,NA
15,net,winter,2008,2,19,8,Ytriflói,1,3,NA,2,NA
13,net,winter,2008,2,20,8,Ytriflói,1,4,3,NA,NA
13,net,winter,2008,2,21,8,Ytriflói,1,4,1,NA,NA
13,net,winter,2008,2,23,8,Ytriflói,1,8,7,1,NA
15,net,winter,2008,2,23,8,Ytriflói,1,4,NA,1,NA
13,net,winter,2008,2,24,8,Ytriflói,1,4,1,NA,NA
20,net,winter,2008,2,25,8,Ytriflói,1,1,2,NA,NA
13,net,winter,2008,2,26,9,Ytriflói,1,8,2,NA,NA
15,net,winter,2008,2,26,9,Ytriflói,1,3,NA,1,NA
13,net,winter,2008,2,27,9,Ytriflói,1,2,1,NA,NA
20,net,winter,2008,2,27,9,Ytriflói,1,2,2,NA,NA
13,net,winter,2008,2,28,9,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,2,29,9,Ytriflói,1,2,1,NA,NA
20,net,winter,2008,2,29,9,Ytriflói,1,2,1,NA,NA
13,net,winter,2008,3,1,9,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,2,9,Ytriflói,1,2,1,NA,NA
20,net,winter,2008,3,2,9,Ytriflói,1,2,1,NA,NA
13,net,winter,2008,3,3,9,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,4,9,Ytriflói,1,2,2,NA,NA
13,net,winter,2008,3,5,10,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,6,10,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,7,10,Ytriflói,1,2,1,NA,NA
13,net,winter,2008,3,8,10,Ytriflói,1,2,0,NA,NA
20,net,winter,2008,3,8,10,Ytriflói,1,6,1,NA,NA
13,net,winter,2008,3,9,10,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,10,10,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,11,10,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,12,11,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,13,11,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,14,11,Ytriflói,1,2,3,2,NA
20,net,winter,2008,3,14,11,Ytriflói,1,6,1,NA,NA
13,net,winter,2008,3,15,11,Ytriflói,1,2,0,NA,NA
13,net,winter,2008,3,16,11,Ytriflói,1,2,1,NA,NA
20,net,winter,2008,3,16,11,Ytriflói,1,2,1,NA,NA
13,net,winter,2008,3,17,11,Ytriflói,1,2,1,NA,NA
13,net,winter,2008,3,18,11,Ytriflói,1,2,1,1,NA
27,net,winter,2008,3,24,12,Ytriflói,1,2,NA,NA,NA
